"status_id","created_at","screen_name","text","favorite_count","retweet_count","place_full_name","friends_count","school"
"1208395344893140999",2019-12-21 14:34:35,"TDFINN","@collegegameday @espncfb why though?! <U+0001F937><U+0001F3FB><U+200D><U+2642><U+FE0F><U+0001F37B> #CFB #CollegeFootball #NCAAF #HookEm https://t.co/nK8miYnBHw",0,0,"AMLI at the Ballpark",2820,"ut"
"1208394080406921216",2019-12-21 14:29:34,"YouNOTthefather","Full scholly surprises.
And the Magic of Christmas. 
Never gets old... #HookEm <U+0001F918><U+0001F3FC>
#SeasonOfGiving <U+0001F384> https://t.co/i3kUBU93v7",0,0,NA,1738,"ut"
"1208385715421220865",2019-12-21 13:56:19,"kwame557","@DeVonMitchellS1 @Barry_Switzer @TaylorEstes247 @UTAustin @Shana_Jabri Lol #HookEm",0,0,NA,900,"ut"
"1208381217927774209",2019-12-21 13:38:27,"rikerjoe","OMG, Hell just froze over #hookem https://t.co/SAgSYBkina",2,0,NA,1207,"ut"
"1208378121042440192",2019-12-21 13:26:09,"C__Diddy","@GPinks @TReedThomas I need this too after the season we’ve had @GPinks #HookEm",0,0,NA,412,"ut"
"1208368546503430150",2019-12-21 12:48:06,"TexasMBB","GAME DAY !!! Let's do this.

<U+0001F19A> Providence
<U+23F0> 1 pm CT (2 pm ET)
<U+0001F4CD> Providence, RI
<U+0001F4FA> FOX
 
<U+0001F4BB> https://t.co/U6L2Ilat0R
<U+0001F4FB> https://t.co/eudzTyE4C9
<U+0001F4CA> https://t.co/7k8RvOmQlp
<U+0001F39F> https://t.co/ajiWSDlH7x
<U+0001F918> #HookEm https://t.co/cofhPQ9UNH",37,7,NA,167,"ut"
"1208149471395233792",2019-12-20 22:17:34,"TexasMBB","Gettin’ shots up. <U+0001F624>

#AllForTexas | #HookEm https://t.co/qlJQIKPJPo",137,12,NA,167,"ut"
"1207764362284470286",2019-12-19 20:47:17,"TexasMBB","Wheels up to Providence <U+2708><U+FE0F><U+0001F918>

#AllForTexas | #HookEm https://t.co/3vx9gj5S4T",188,14,NA,167,"ut"
"1208088564459884545",2019-12-20 18:15:33,"TexasMBB","Always great connecting two long-time friends! @UConnMBB 

Our @A_Hudy &amp; Donny Marshall at practice today. Donny will be on the @CBBonFOX call tomorrow (1 pm CT). 

#HookEm <U+0001F918><U+0001F3C0> https://t.co/Xv9KbdQkG3",18,0,"Providence, RI",167,"ut"
"1208008199279915008",2019-12-20 12:56:13,"TexasMBB","Wishing a very Happy Birthday to former player &amp; current @nyknicks assistant coach @ROYALTIVEY (2000-04) from your #TexasFamily!

#Longhorns4Life #HookEm <U+0001F918><U+0001F3C0> https://t.co/dMqCtKvNXc",74,4,NA,167,"ut"
"1207708432305967104",2019-12-19 17:05:03,"TexasMBB","ON SALE NOW:
Single-game tickets are available NOW for all 9 @Big12Conference home games and the #Big12SEC Challenge game (1/25) vs. LSU.

#AllForTexas #HookEm <U+0001F918><U+0001F3C0>

https://t.co/IJyHLbxtIe",23,5,NA,167,"ut"
"1208339343200243712",2019-12-21 10:52:03,"CoachYB702","@40acressports UT could use this Special Teams coach. Sign him! #hookem",0,0,NA,210,"ut"
"1208330097691770883",2019-12-21 10:15:19,"Longhornfocus","#HookEm <U+0001F918> https://t.co/bDRmnJSCtM https://t.co/OTXEdSGN5M",3,0,NA,451,"ut"
"1208092590559547392",2019-12-20 18:31:33,"Longhornfocus","@CoreyLWren @TexasFootball @KgpoppKyle @JPrestonSports @RecruitLouisian @BCarringtonUT @SuperK_TFB Congrats Corey! #HookEm <U+0001F92B><U+0001F918> https://t.co/6NPPgrUZYO",7,1,NA,451,"ut"
"1207737259388092417",2019-12-19 18:59:35,"Longhornfocus","Yet Sam Ehlinger is less than 2 weeks from having more Bowl wins than OU has from Baker, Kryler and Jalen combined... <U+0001F92B>#SoonersSmokedInBowls #HookEm https://t.co/laVerPPn1C",120,10,NA,451,"ut"
"1207767917447630848",2019-12-19 21:01:25,"Longhornfocus","@Jahmyr_Gibbs1 @ChadSimmons_ @Mansell247 @therealkwat Yessir, Congrats! #HookEm <U+0001F918> https://t.co/ATlh0DksVI",14,1,NA,451,"ut"
"1208031954542612480",2019-12-20 14:30:36,"Longhornfocus","Congrats to @Bijan5Robinson for being named @usatodayhss 1st team All-American <U+0001F3C6> #HookEm <U+0001F92B> https://t.co/ov6CMEFeRn https://t.co/GdTWhDhJHz",10,0,NA,451,"ut"
"1208274462837280769",2019-12-21 06:34:15,"BigD_Powerlifts","Me and <U+2066>@J_Whitt3<U+2069> was so serious bruh <U+0001F602><U+0001F602> #HOOKEM https://t.co/aK6NGDVjvD",4,0,NA,499,"ut"
"1208270695152664576",2019-12-21 06:19:16,"jmonies","<U+0001F918><U+0001F3FC> #hookem https://t.co/wuvyAkd1hc",3,0,NA,1654,"ut"
"1208265783547236352",2019-12-21 05:59:45,"DJCantu","Hell has frozen over! <U+0001F633><U+0001F918><U+0001F3FC> #HookEm #Longhorns #Sooners https://t.co/WTWHT6xleb",1,0,"Mansfield, TX",230,"ut"
"1208256640421634048",2019-12-21 05:23:26,"GTOphil","#HookEm https://t.co/1RRFfmLioi",1,0,NA,973,"ut"
"1208251417754001409",2019-12-21 05:02:40,"MrWes923","@mattjlange @valeroalamobowl @KDTrey5 @TexasFootball @Nike After party &amp; Wine Tasting
Get your tickets here : https://t.co/vBG1STtxb1
#HookEm #GoUtes https://t.co/3pMPrFFupM",0,0,NA,13068,"ut"
"1208213524058652672",2019-12-21 02:32:06,"MrWes923","New Year’s Eve Afterparty &amp; Wine Tasting.
Book Your Hotel Rooms Now!
https://t.co/wjD9FpMu8p
 
@TexasLonghorns 
#HookEm https://t.co/pG4R5BGbab",0,0,NA,13068,"ut"
"1208250220661878784",2019-12-21 04:57:55,"theotherrene","Effing Rice.  #hookem https://t.co/cDoVLmYNiW",0,0,NA,510,"ut"
"1208204444585877504",2019-12-21 01:56:01,"theotherrene","@CoachTomHerman  
Yeah, so.   #texas #hookem https://t.co/euXQjDagD2",0,0,NA,510,"ut"
"1208248388778676225",2019-12-21 04:50:38,"carlystapes","Bachelors of Science, Nutrition. #FemalesInScience #UTAustin #HookEm https://t.co/RDOjEWk9QD",83,2,NA,995,"ut"
"1208033794416099328",2019-12-20 14:37:55,"richardklinger","Three Amigos #ThisIsTexas #HookEm https://t.co/hoPQdriMgy",8,1,"Austin, TX",853,"ut"
"1208244696021114880",2019-12-21 04:35:58,"richardklinger","Bob Stoops and Barry Switzer know What’s Up #HookEm <U+0001F918><U+0001F3FD> https://t.co/NWXJSswGxU",35,5,"Austin, TX",853,"ut"
"1208242559690166279",2019-12-21 04:27:28,"DonKabel","Awesome... Good Sport.. #hookem https://t.co/FjCfgINfyu",0,0,"Texas, USA",667,"ut"
"1208236540499025921",2019-12-21 04:03:33,"Sportsnaut","#Sooners legend Barry Switzer has great reason for doing 'Horns Up' with Texas fan https://t.co/1ZsJOyiHYa #BarrySwitzer #HookEm https://t.co/fj5VHkgvjh",0,0,NA,11,"ut"
"1208159509899812866",2019-12-20 22:57:28,"Ezekiel21Mvp","Best version <U+0001F914> thought u were awesome last yr but ok #hookem <U+0001F440><U+0001F918> https://t.co/XLvppqnLjA",1,0,"Texas, USA",3590,"ut"
"1208234437575659520",2019-12-21 03:55:12,"Ezekiel21Mvp","Future Longhorn #HookEm @kelvontay3 https://t.co/cIaLQLoemp",2,0,"Texas, USA",3590,"ut"
"1208217694572621829",2019-12-21 02:48:40,"HookemHorns87TF","@757EliteDB @dhglover @Bubblesdnf @RivalsFriedman @HamiltonESPN @DemetricDWarren @BrianDohn247 @overtime #Hookem<U+0001F608> https://t.co/z5lUjF6of6",1,0,NA,343,"ut"
"1208230809280434176",2019-12-21 03:40:47,"HookemHorns87TF","@highlytoutedtx @MarcusBurris8 #Hookem<U+0001F608>",0,0,NA,343,"ut"
"1207832858456477697",2019-12-20 01:19:28,"HookemHorns87TF","@JalenMilroe @_jessejensenn_ #Hookem<U+0001F60E>",2,0,NA,343,"ut"
"1208216481110089730",2019-12-21 02:43:51,"HookemHorns87TF","@Lights2Longhorn Hes coming long as Billy and Derick does and from i know Billy and Derick like Texas alot<U+0001F609> #Hookem",2,0,NA,343,"ut"
"1208218198660780032",2019-12-21 02:50:40,"HookemHorns87TF","@100YARDLANDLORD @LongHornFrenzy Happy Birthday Xavion<U+0001F60F> #Hookem enjoy your next ride in life https://t.co/aTbjRQLIGU",0,0,NA,343,"ut"
"1208220346517770240",2019-12-21 02:59:12,"HookemHorns87TF","@757EliteDB guess i forgot you were a JR lol we have a whole year to work on you<U+0001F608><U+0001F60F> #Hookem #trUTh2021 https://t.co/fqGiQGMWGt",1,0,NA,343,"ut"
"1208217154597851141",2019-12-21 02:46:31,"HookemHorns87TF","Lets go @Billy2Bowman and @Jatavionsanders #Hookem<U+0001F608><U+0001F608><U+0001F608>",5,0,NA,343,"ut"
"1208228836141412352",2019-12-21 03:32:56,"laynev17","How could you live in Norman. A shit hole town . #hookem",16,0,"Norman, OK",3426,"ut"
"1208225899155525632",2019-12-21 03:21:16,"Beenjamn_Gee","<U+0001F602><U+0001F602><U+0001F602> You said without ou.. <U+0001F923><U+0001F923><U+0001F923> #HookEm <U+0001F918> https://t.co/Rb5kLXcoWg",0,0,"Virginia, USA",278,"ut"
"1208218679583920131",2019-12-21 02:52:35,"BeauBlair","@TheTedMSmith @barstoolsports #2 Billy Bowman Jr. @Billy2Bowman #HookEm commit <U+0001F918><U+0001F3FC>",0,0,"Burleson, TX",1189,"ut"
"1208214944585527296",2019-12-21 02:37:44,"HookEmFanAllDay","Hell yeah! Texas needs to go to every Texas highschool and ask their coaches about their top most athletic dudes and recruit them all day. <U+0001F402><U+0001F918> #Hookem https://t.co/ZMqOXHzUZF",0,0,NA,498,"ut"
"1207709714072641540",2019-12-19 17:10:08,"NinosCorner","With the hiring of new DC Chris Ash, #Texas will be in a 4-3 defense more often than not. Here are 4 recruits they should target that did not sign on NSD #1:
1. Alfred Collin (DE)
2. Princely Umanmielen (DE)
3. Branard Wright (DT)
4. Brennan Scott (OLB/DE)
#HookEm #ThisIsTexas",48,4,NA,893,"ut"
"1208213830595207168",2019-12-21 02:33:19,"NinosCorner","HornsCorner: Way Too Early 2020 Texas Defense Depth Chart https://t.co/umxsNn0Z46 #HookEm #HornsUp #TexasFootball #ThisIsTexas #NinosCorner #BattleStats",0,0,NA,893,"ut"
"1207887812768522242",2019-12-20 04:57:50,"NinosCorner","HornsCorner: Way Too Early 2020 Texas Defense Depth Chart https://t.co/ZsJF4Nh8LU #HookEm #ThisIsTexas #HornsCorner #BattleStats #TexasFootball",2,1,NA,893,"ut"
"1208213628685561856",2019-12-21 02:32:31,"GPowersScout","Texas commit Billy Bowman Jr with an INT. #HookEm @Billy2Bowman https://t.co/VGsOcqnJns",46,9,NA,2854,"ut"
"1208213295997562880",2019-12-21 02:31:11,"justinwells2424","Billy Bowman INT NO. 2. #HookEm",86,2,NA,899,"ut"
"1208199802091188225",2019-12-21 01:37:34,"justinwells2424",". @Jatavionsanders is LE-GIT. #HookEm",57,6,NA,899,"ut"
"1208207404321705985",2019-12-21 02:07:47,"justinwells2424","‘21 Denton Ryan ATH, #HookEm commit @Billy2Bowman with the INT. Then, craziness. #UILState https://t.co/Ddu0dqVXff",104,10,NA,899,"ut"
"1208184207996047361",2019-12-21 00:35:36,"justinwells2424","‘20 Shadow Creek elite safety, #HookEm signee Xavion Alford @100YARDLANDLORD here for the state title. #cloUT2020 #UILState https://t.co/KL1aK90MTW",111,5,NA,899,"ut"
"1208129832632094721",2019-12-20 20:59:32,"justinwells2424","‘20 Carthage ATH, #HookEm target @kelvontay3 is hearing from UT, Florida, and UTSA the most. He has a Texas OV in January. #UILState #bEASTtexas https://t.co/MkMhyr2g0J",135,16,NA,899,"ut"
"1208156626307440641",2019-12-20 22:46:00,"justinwells2424","Fridays in the Humidor - 12/20/19

*Latest OC search info, names 
*team intel, practice report 
*State of Recruiting w/ UT’s board for #NSD2 

@EricNahlin and myself with more: https://t.co/WbaSlrUfVq (Members) #HookEm #cloUT2020 https://t.co/GMc1LHr9w6",12,5,NA,899,"ut"
"1208125417279934464",2019-12-20 20:42:00,"justinwells2424","‘21 Pleasant Grove OLB, #HookEm target @landonjackson40 during pre-game. (@FOXSportsSW) #bEASTtexas https://t.co/j5b964Gyre",369,34,NA,899,"ut"
"1208211874434764802",2019-12-21 02:25:33,"aasdanny","Sophie Taylor got a pretty cool Christmas present on Friday.

https://t.co/4E34LwOWfg #HookEm",6,1,NA,100,"ut"
"1208209412055281665",2019-12-21 02:15:45,"samaustin1_","dawg status #UILState #hookem @keaontay_ingram https://t.co/MnL5kSP8XL",1,1,NA,350,"ut"
"1207764279530799104",2019-12-19 20:46:58,"MikeRoach247","(FREE) Recruits to watch at this week's #UILState championship games.  #HookEm https://t.co/lT8YQAghQ3 https://t.co/BFzYNCnBL1",26,7,NA,1115,"ut"
"1208207687919570945",2019-12-21 02:08:54,"MikeRoach247","John Curtis ATH Corey Wren discusses his Texas offer. #HookEm https://t.co/gPaFMJklb6 https://t.co/fYkAMymL0c",39,6,NA,1115,"ut"
"1208060406121533447",2019-12-20 16:23:40,"MikeRoach247","Texas assistant Tim Beck the favorite to win @247Sports Big 12   recruiter of the year. #HookEm https://t.co/R64ahgpOqI https://t.co/UieCyGWNTA",149,17,NA,1115,"ut"
"1208072521150554112",2019-12-20 17:11:48,"MikeRoach247","New Texas signee Jaylan Ford (@Jaylanfxrd) opens up on decision to sign with Longhorns. #HookEm https://t.co/v0ylwpSuVr https://t.co/VvUoa8TpQG",18,4,NA,1115,"ut"
"1208207362089197568",2019-12-21 02:07:37,"BDammone","PBU by @TexasFootball commit @Billy2Bowman of @DentonRyanFball . #HookEm #trUTh21 #ATW #Txhsfbplayoffs https://t.co/k1gZO7jcXf",2,0,"AT&T Stadium",1164,"ut"
"1208202188536909825",2019-12-21 01:47:03,"BDammone","Sack by @DentonRyanFball  ATH @Jatavionsanders . #HookEm #ATW #Txhsfbplayoffs https://t.co/WIInmfDNhi",1,0,"Arlington, TX",1164,"ut"
"1208024614074552320",2019-12-20 14:01:26,"UTLONGHORNSNO1","#HookEm #Texas https://t.co/X0OzbAXP8B Providence will provide a physical challenge for Texas https://t.co/MoQ8giQLIb",0,0,NA,1075,"ut"
"1208137784298479616",2019-12-20 21:31:08,"UTLONGHORNSNO1","#HookEm #Texas https://t.co/i6Sgenl1YO Two 2021 Longhorn commits will play for a state title tonight https://t.co/psrSGrZ1KF",0,0,NA,1075,"ut"
"1208204487338450946",2019-12-21 01:56:11,"UTLONGHORNSNO1","#HookEm #Longhorns https://t.co/vnsHgDGvDk Video: Women's Basketball's Sophie Taylor surprised with scholarship",0,0,NA,1075,"ut"
"1207782498714996737",2019-12-19 21:59:21,"UTLONGHORNSNO1","#HookEm #Longhorns https://t.co/3LvKTXhqXj Video: LHN Celeste Taylor interview",1,0,NA,1075,"ut"
"1208160559503433735",2019-12-20 23:01:38,"UTLONGHORNSNO1","#HookEm #Texas https://t.co/AmBd0p61iD 9 Longhorn commits named to All-State teams this week https://t.co/Rjx5aKtxgn",3,0,NA,1075,"ut"
"1207798568989405187",2019-12-19 23:03:13,"UTLONGHORNSNO1","#HookEm #Texas https://t.co/mXhjrbLhnb Texas flips LB Jaylan Ford from Utah https://t.co/ApRIllMmEd",0,0,NA,1075,"ut"
"1207806220033241088",2019-12-19 23:33:37,"UTLONGHORNSNO1","#HookEm #Texas https://t.co/9VMaVBMZO3 Texas offers 4-star Georgia Tech RB commit Jahmyr Gibbs https://t.co/FAMQdu2vQT",1,0,NA,1075,"ut"
"1208115217143664642",2019-12-20 20:01:28,"UTLONGHORNSNO1","#HookEm #Texas https://t.co/JXOo4SboLE Bevo’s Daily Roundup: Bijan Robinson may define Texas’ future on the gridiron https://t.co/9GFITjosOh",0,0,NA,1075,"ut"
"1207791118823436288",2019-12-19 22:33:37,"UTLONGHORNSNO1","#HookEm #Texas https://t.co/8rVZygmT1e Texas offers 4-star RB Jahmyr Gibbs https://t.co/fo1yoZF5qc",0,0,NA,1075,"ut"
"1208113934047358979",2019-12-20 19:56:22,"UTLONGHORNSNO1","#HookEm #Longhorns https://t.co/FlsuDw3KL0 Join Women’s Basketball for Longhorns Kids Clinic on Sunday, Dec. 29",0,0,NA,1075,"ut"
"1207806224240123904",2019-12-19 23:33:38,"UTLONGHORNSNO1","#HookEm #Texas https://t.co/2pNwrwkdyk Texas flips LB Jaylan Ford from Utah https://t.co/1pHxkRZ24Q",3,0,NA,1075,"ut"
"1207829565575516160",2019-12-20 01:06:23,"UTLONGHORNSNO1","#HookEm #Texas https://t.co/CpznJpaKKg Heart issue recently hospitalized Texas DE Peter Mpagi https://t.co/LbsjZRwyhX",2,0,NA,1075,"ut"
"1207797536758599680",2019-12-19 22:59:07,"UTLONGHORNSNO1","#HookEm #Longhorns https://t.co/KVdn0oxADV 'What if' turns into reality for Women's Basketball's Taylor",0,0,NA,1075,"ut"
"1207821246966255616",2019-12-20 00:33:20,"UTLONGHORNSNO1","#HookEm #Texas https://t.co/OToH0IcQ5B Texas RB Derrian Brown reaches significant milestone in recovery from stroke https://t.co/XderH1rPeS",6,0,NA,1075,"ut"
"1208152879049138177",2019-12-20 22:31:07,"UTLONGHORNSNO1","#HookEm #Texas https://t.co/i3evvSrai8 Texas 2021 OL target Cullen Montgomery tweets photo of himself in Oklahoma uniform https://t.co/aEofFY8ALA",0,0,NA,1075,"ut"
"1207715600279191555",2019-12-19 17:33:32,"UTLONGHORNSNO1","#HookEm #Texas https://t.co/JiWR1TV0ND Bevo’s Daily Roundup: Say hello to the Longhorns’ 17th official signee https://t.co/XkM5wBjZlF",1,0,NA,1075,"ut"
"1208200460458430465",2019-12-21 01:40:11,"Lights2Longhorn","@simplyCoachO Number one is spoken for!! #HookEm LOL!",1,0,NA,328,"ut"
"1208198649156657152",2019-12-21 01:32:59,"bnich","They think they are funny! #HookEm <U+0001F918><U+0001F3FC> #Hornsgoup @braydenlane11 @DustinStimac https://t.co/xKDH3KSWiq",13,2,"Poteau, OK",363,"ut"
"1208194120856035329",2019-12-21 01:15:00,"am1300thezone","#HookEm 
https://t.co/NCBnCnMcwR",1,1,NA,1190,"ut"
"1208194116573630464",2019-12-21 01:14:59,"Mer_Renee","@TexasVolleyball Congrats, ladies! Well deserved! #HookEm",0,0,NA,571,"ut"
"1208193451067617281",2019-12-21 01:12:20,"BasketballMav17","Congrats on the win today ladies. You got the monkey off your back. Now let’s go get some more! #hookem",15,3,NA,107,"ut"
"1208191340951023616",2019-12-21 01:03:57,"CeddyB012","<U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F480><U+0001F480><U+0001F480><U+0001F480><U+0001F480><U+0001F480><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F480><U+0001F480><U+0001F480> #HookEm #ThisIsTexas https://t.co/Kmsj5rjlI2",0,0,NA,1136,"ut"
"1207746603412533249",2019-12-19 19:36:43,"CeddyB012","And yet.. despite being down for that long.. we're still the last team to appear in.. and WIN a national title from the big 12. <U+0001F92B><U+0001F918><U+0001F402><U+0001F624> #HookEm #ThisIsTexas https://t.co/xTxDJKmeHz",5,0,NA,1136,"ut"
"1208004826195464192",2019-12-20 12:42:48,"CeddyB012","He said Alabama and Texas Tech! <U+0001F480><U+0001F480><U+0001F480><U+0001F602><U+0001F602><U+0001F602> #HookEm #ThisIsTexas https://t.co/XQY0O4CYjY",5,0,NA,1136,"ut"
"1208190335530262528",2019-12-21 00:59:57,"spurs_legacy","@SpaceCityAdam Ayyyy thats awesome work my man #hookem",1,0,NA,3292,"ut"
"1208177953777102849",2019-12-21 00:10:45,"PioneerPerc","Pretty great to see some old faces come by after their fall college semester! #HookEm #EatEmUpKats https://t.co/0IQPKU8sW8",14,0,NA,297,"ut"
"1208173317452189706",2019-12-20 23:52:20,"BigHec01","@bigxiicountry <U+0001F595><U+0001F3FD>FCK YEA IT DOES!!!<U+0001F595><U+0001F3FD> #HookEm<U+0001F918><U+0001F3FD><U+0001F402><U+0001F3C8><U+0001F525> https://t.co/AsRIby8v9c",1,0,NA,2057,"ut"
"1208164331046748160",2019-12-20 23:16:37,"dpasamonte","This quote pretty much sums it up about both Aggies and Longhorns fans: “a lot of empty statements from one side or another.” #HookEm <U+0001F918> #GigEm <U+0001F44D> https://t.co/AyA6U4N5vP https://t.co/3VVi50dzNP",0,0,"San Antonio, TX",2028,"ut"
"1208156401455058946",2019-12-20 22:45:07,"hecsanchez22","@RudyJay760 the date is what is gonna this years attendance numbers. I’ll be there. #HookEm",1,0,NA,280,"ut"
"1208151842825424896",2019-12-20 22:27:00,"Sethersk82","@pterrys @UTAustin OMG #HookEm https://t.co/EbqFLhu7or",1,0,NA,1111,"ut"
"1208147811226836993",2019-12-20 22:10:59,"chihuahua003","Thought you might appreciate this!  Hope you all have an amazing, restful holiday break and a phenomenal New Year! #HookEm #WhatStartsHere @UTexasStudents @utdos @UTMcCombsAlumni @utaustin2024 @thedailytexan https://t.co/b9gFgcYjNf",2,0,NA,96,"ut"
"1208146025220902913",2019-12-20 22:03:53,"chihuahua003","Recreating the most epic part of the Lion King with a @UTAustin  Hook Em' Horns style. @TexasLonghorns @BeALonghorn @LonghornNetwork @utdos #HookEm
<U+0001F918>#WhatStartsHere https://t.co/0qwBOIllqF",0,0,NA,96,"ut"
"1208145230043717633",2019-12-20 22:00:43,"jfuqua2300","Happy Birthday and do well in the game. #Hookem https://t.co/QHmxtxVOKT",1,0,NA,139,"ut"
"1208142384992849921",2019-12-20 21:49:25,"RTexan210","@DennisD4OU @TexAgs Look at Ags gettin blowed up by OU! <U+0001F602> #HookEm <U+0001F918>",0,0,"San Antonio, TX",664,"ut"
"1208140373924761609",2019-12-20 21:41:25,"mufynl","This truly is THE best commit tweet I’ve seen. So happy for you! Loved watching you play and meeting your sweet mama. I’m a UT auntie! I’ll be rooting for you. Much love &amp; success #HookEm https://t.co/OlJcbmLieQ",0,0,NA,556,"ut"
"1208130902783647745",2019-12-20 21:03:47,"UTSurplus","It was a great year!<U+0001F918><U+267B><U+FE0F> #UTAustin #HooKem #ZeroWaste @UTAustin @UTAustinPolice @UTStaffCouncil @UTFacilities @TexasConnect2 @TexasExes @TexasLonghorns @KeepTexasGreen https://t.co/T3s6XmqIf5",4,1,NA,61,"ut"
"1208084654655516672",2019-12-20 18:00:01,"KVUE","KVUE REWIND: No. 18 #TexasLonghorns top #IowaHawkeyes in 2006 #ValeroAlamoBowl (Dec. 30, 2006) <U+0001F3C8> #ThisIsTexas #HookEm <U+0001F918> https://t.co/1XG8jEPviP",1,0,NA,1105,"ut"
"1208129972877041664",2019-12-20 21:00:06,"KVUE","Greg Kelley is officially a #Longhorn after being exonerated on child sex assault charges. <U+0001F918> https://t.co/OhORbG6iyy #WhatStartsHere #Hookem",25,2,NA,1105,"ut"
"1207737364484898822",2019-12-19 19:00:01,"KVUE","KVUE REWIND: #TexasLonghorns fall to No. 10 #OregonDucks in 2013 #ValeroAlamoBowl (Dec. 30, 2013) <U+0001F3C8> #ThisIsTexas #HookEm <U+0001F918>  https://t.co/ax7t10bqIL",1,1,NA,1105,"ut"
"1208126496562397185",2019-12-20 20:46:17,"rob_hblawdfw","@EmmittSmith22 Happy for him,  but wish I had gotten to see him in burnt orange...#hookem",0,0,NA,329,"ut"
"1208125768758439943",2019-12-20 20:43:23,"BigChrizzle","@MikeRoach247 @247Sports Well deserved. #HookEm <U+0001F918><U+0001F3FE>",0,0,NA,2549,"ut"
"1207788439585861632",2019-12-19 22:22:58,"BigChrizzle","@BCarringtonUT So dope! #HookEm <U+0001F918><U+0001F3FE>",0,0,NA,2549,"ut"
"1208041468281143301",2019-12-20 15:08:25,"TFB_Texas","#Texas added 2020 LB Jaylan Ford to their class with a signing day flip

<U+0001F918>Darius (@DTerrell05) fills you in on what the Horns are getting with his commitment analysis #HookEm

[D]https://t.co/t7XNxe0HdR https://t.co/WLpufkH5cU",27,2,NA,61,"ut"
"1208123118201520129",2019-12-20 20:32:51,"TFB_Texas","Spending the weekend watching the Texas HS State Championship?<U+0001F60E>

Come join us in our discussion of Texas targets &amp; commits as they pursue a ring on the biggest stage. <U+0001F48D> #HookEm 

https://t.co/AELJRE2vaV https://t.co/9U9mOdOnkZ",9,1,NA,61,"ut"
"1208115164437979136",2019-12-20 20:01:15,"sportsaustin","Head to the @ErwinCenter this Sunday at noon to watch @TexasWBB take on Stanford.

#HookEm<U+0001F918> | #AllForTexas<U+0001F3C0>

Tickets: https://t.co/jl0ZzOWRnj https://t.co/mH4jLleacZ",4,1,NA,484,"ut"
"1208110066949394432",2019-12-20 19:41:00,"ChaseHidalgo","<U+0001F4CD>Austin, Tx #HookEm 

Need Signatures: <U+0001F58A>
1.
2.
3. 
Etc. https://t.co/7hxq166I3U",106,10,NA,3509,"ut"
"1208108772268359680",2019-12-20 19:35:51,"TXRecruitingTX","#HookEm <U+0001F918> https://t.co/vY5YMUgnrQ",38,0,NA,1292,"ut"
"1208103724146733056",2019-12-20 19:15:47,"mattjlange","<U+0001F92B><U+0001F918>

#ThisIsTexas #HookEm #CloUT2020 https://t.co/TnlGZNKWi7",185,14,"Austin, TX",623,"ut"
"1208102814364372993",2019-12-20 19:12:11,"JSteely123","@dee_overshown6 You guys have more heart and desire most of the time! #HookEm",5,0,NA,6,"ut"
"1208101532748722179",2019-12-20 19:07:05,"RS3Turf","We went down and did a quick face-lift for our neighbors at @UTAustin, @texaslonghorns and @TexasSoftball. We laser graded the infield, re-set base anchors and added a new pitching rubber and home plate so the field is ready for @Big12Conference / @D1Softball in 2020! #HookEm https://t.co/XyleDK6AZr",14,2,NA,189,"ut"
"1208099687020056583",2019-12-20 18:59:45,"UTexJim","I saw it last weekend when on campus. It's a ""Welcome"" change! #HookEm <U+0001F918> https://t.co/q5nPN8ywuX",0,0,NA,135,"ut"
"1208096017364783109",2019-12-20 18:45:10,"JMVC_ATX","Actually, every year is. #HookEm <U+0001F918> https://t.co/uu9r2bDoSf",2,0,"Austin, TX",1965,"ut"
"1208094779889930240",2019-12-20 18:40:15,"_DaMoney_","Y’all been ass all year at least when this bitch #HookEm https://t.co/UFFzggnoRq",3,0,NA,797,"ut"
"1208093588627828743",2019-12-20 18:35:31,"RecruitLouisian","Let’s Geaux!!! <U+0001F918><U+0001F3FC>#HookEm https://t.co/oQTv6bHEZN",4,3,NA,13860,"ut"
"1208092217170104322",2019-12-20 18:30:04,"CoreyLWren","Blessed To Announce I’ve Received An  Offer From The University Of Texas. #HookEm <U+0001F918><U+0001F3FE> https://t.co/k2NRodDC4F",823,81,NA,924,"ut"
"1207979863610707968",2019-12-20 11:03:37,"Ten12Podcast","Who will win our picks; Phillip or Chris? This week's episode will decide. Plus, our favorite pro picker Daniel Alexander returns to help make us smarter! #HookEm #CyclONEnation #okstate #sicem #kstate #sooners https://t.co/LTbs6AEQpR",0,1,NA,376,"ut"
"1208092147750191105",2019-12-20 18:29:47,"Ten12Podcast","Bowl Season is HERE! We’re picking all six #Big12 bowls with our pro picker @DannerB7! #okstate #sooners #sicem #cyclONEnation #hookem #kstate https://t.co/vQzOGtI8MO",1,2,NA,376,"ut"
"1208091379437576194",2019-12-20 18:26:44,"FLTXRedDevil","That was a great adjustment by Texas target @kelvontay3 there.  Came back inside and worked open to get the ball for the score just before halftime.  #BeastTexas @keaontay_ingram #Texas #Hookem",1,0,NA,719,"ut"
"1208081380288020481",2019-12-20 17:47:00,"TexasTFXC","Tripp's excited. <U+0001F604>

#FamilyOnAMission | #HookEm <U+0001F918> https://t.co/uIfeZDYBdD",47,4,NA,178,"ut"
